26	2	1	1	19	647	1	1	5	5	5	0	1	180	1	13	0	72	iphone	35	8475	7358.95	242	1236	937	646	2	258	239	129	150	135	6	1335	992.96	223	550	434	4	0	0	4	12	0	0	12	0	0	0	0	0	4	0	0	4	0	0	3330.16	6037.84	323	1	1	1	-103	0	0	0	2	0	0	2	11	0	0	400	400	10	2	34	4	0	0	1	0	-1	254.9596875	0	0.9596875	-1	-1	0.9596875	-1	-1	2	-1	-1	-1	-1	7.9596875	-1	-1	7.9596875	-1	-1	-1	-1	-1	-1	-1	1	5
27	0	1	1	-1	7	1	0	0	0	0	0	0	7	1	0	5	-1	iphone	1	308	308	308	308	308	1	1	308	308	308	308	308	1	308	308	308	308	308	2	0	0	2	2	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	0	0	0	590	0	0	0	1	0	0	0	0	0	0	0	0	2	2	1	1	0	0	1	0	-1	-1	0	0	-1	-1	0	-1	-1	2	-1	-1	-1	-1	0.877384259	-1	-1	0.877384259	-1	-1	1	1	-1	-1	1	0	0
28	0	1	1	-1	263	1	-1	0	0	0	0	0	-1	1	0	0	32	iphone	1	169	179	169	169	179	2	1	169	179	169	169	179	1	169	179	169	169	179	2	0	0	2	2	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	0	0	1	600	0	0	0	1	0	0	0	0	0	0	0	0	1	1	1	1	0	0	0	0.979780093	-1	-1	0.979780093	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0.979780093	-1	-1	0.979780093	-1	-1	2	2	-1	-1	2	0	0
29	2	1	1	-1	309	0	0	0	0	0	0	0	26	1	0	0	33	iphone	9	5013	4421.7	557	1499	1499	121	3	1266	1088.3	422	799	639.2	7	4021	3693.3	574	1499	1499	6	0	0	6	14	0	0	14	0	0	0	2	2	2	0	0	0	0	0	0	0	-1	0	0	0	1046	0	0	0	3	0	0	0	2	0	0	0	0	3	1	8	3	0	0	0	0	-1	-1	0	23.92552083	-1	-1	23.92552083	-1	-1	-1	-1	-1	-1	-1	1.925520833	-1	-1	1.925520833	-1	-1	2	2	-1	-1	2	0	0
30	2	1	1	-1	337	1	1	0	0	0	0	0	41	1	24	0	32	wap	25	3013	3075.57	121	359	333.1	206	2	227	195.2	114	159	127.2	5	530	508.52	106	159	149	1	0	0	1	6	0	0	6	0	0	0	0	0	0	0	0	0	0	0	1607.8	1607.8	-1	0	0	1	1781	0	0	0	1	0	0	0	0	0	0	0	0	5	1	17	2	0	0	1	0	-1	160.7904861	0	0.790486111	-1	-1	0.790486111	-1	-1	1	-1	-1	-1	-1	0.790486111	-1	-1	0.790486111	-1	-1	1	1	-1	-1	1	0	0
31	1	1	1	20	648	1	1	5	5	5	1	0	70	1	540	0	32	iphone	23	10332	7970.25	449	1083	805.5	578	2	1342	1022.7	671	1083	805.5	4	2534	1881.9	634	1083	805.5	6	0	0	6	17	0	0	17	0	0	0	0	0	0	0	0	0	0	0	1526.97	3831.04	351	1	1	1	-350	0	0	0	2	0	0	3	6	0	0	0	0	4	1	29	3	0	0	1	0	433.9822222	224.9822222	0	5.982222222	-1	-1	5.982222222	-1	-1	1	-1	-1	-1	-1	0.982222222	-1	-1	0.982222222	-1	-1	3	3	-1	-1	3	1	17
32	2	1	1	19	791	0	1	5	5	9	0	1	203	1	55	0	35	pc	22	6569	4761.88	299	1268	611	736	1	399	318.2	399	399	318.2	1	399	318.2	399	399	318.2	4	0	0	4	9	0	0	9	0	0	0	0	0	0	0	0	0	0	0	662.2	4361.68	74	1	1	1	1838	0	0	0	1	0	0	0	0	0	0	100	100	6	1	21	2	1	0	1	0	-1	108.5611343	0	4.561134259	-1	-1	4.561134259	-1	-1	2	-1	-1	-1	-1	3.561134259	-1	-1	3.561134259	-1	-1	3	3	-1	-1	3	0	0
33	1	1	1	-1	138	1	0	0	0	0	0	0	17	1	0	0	58	iphone	6	1132	1093.32	189	299	254	138	3	496	497.2	165	248	243	3	496	497.2	165	248	243	2	0	0	2	16	0	0	16	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	0	0	0	951	0	0	0	1	0	0	0	1	1	1	0	0	4	2	6	2	0	0	1	0	-1	-1	0	1.738599537	-1	-1	1.738599537	-1	-1	1	-1	-1	-1	-1	1.738599537	-1	-1	1.738599537	-1	-1	1	1	-1	-1	1	0	0
34	0	1	1	-1	2	0	0	0	0	0	0	0	2	1	0	3	-1	iphone	2	577	588	289	438	443	2	2	577	588	289	438	443	2	577	588	289	438	443	1	0	0	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	0	0	0	590	0	0	0	2	0	0	0	0	1	1	0	0	2	1	2	1	0	0	1	0	-1	-1	0	0	-1	-1	0	-1	-1	2	-1	-1	-1	-1	0	-1	-1	0	-1	-1	2	2	-1	-1	2	0	0
35	3	1	1	31	2064	1	0	5	5	5	1	1	88	1	5	0	33	pc	108	58596	43546.73	543	2294	1342	2063	4	3996	2698.9	999	1271	953.25	4	3996	2698.9	999	1271	953.25	6	0	0	6	29	0	0	29	0	0	0	0	0	0	0	0	0	0	0	5544.96	38363.99	28	0	0	0	0	0	0	0	1	0	0	6	7	3	3	0	0	14	1	116	2	0	0	1	0	169.9700347	50.97003472	0	5.970034722	-1	-1	5.970034722	-1	-1	1	-1	-1	-1	-1	1.970034722	-1	-1	1.970034722	-1	-1	4	4	-1	-1	4	1	3
36	0	1	1	-1	588	0	-1	0	0	0	0	0	-1	1	0	0	-1	iphone	1	496	401.8	496	496	401.8	2	1	496	401.8	496	496	401.8	1	496	401.8	496	496	401.8	1	0	0	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	0	0	0	600	0	0	0	1	0	0	0	0	0	0	0	0	2	2	2	1	0	0	1	0	-1	-1	0	0	-1	-1	0	-1	-1	1	-1	-1	-1	-1	0.555486111	-1	-1	0.555486111	-1	-1	1	1	-1	-1	1	0	0
37	0	1	1	-1	3	1	0	0	0	0	0	0	3	1	0	4	33	wap	2	298	268	149	159	169	3	2	298	268	149	159	169	2	298	268	149	159	169	2	0	0	2	2	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	0	0	0	590	0	0	0	2	0	0	0	0	1	1	0	0	2	2	1	1	0	0	1	0	-1	-1	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1.94775463	-1	-1	1.94775463	-1	-1	1	1	-1	-1	1	0	0
38	1	1	1	17	140	1	0	0	0	0	0	1	18	1	0	0	-1	iphone	3	1849	1515.62	616	814	661.3	71	2	1510	1247.3	755	814	661.3	3	1849	1515.62	616	814	661.3	4	0	0	4	15	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	158	0	0	0	405	0	0	0	1	0	0	0	0	0	0	0	0	3	2	4	1	0	0	1	0	-1	-1	0	1.814965278	-1	-1	1.814965278	-1	-1	3	-1	-1	-1	-1	1.814965278	-1	-1	1.814965278	-1	-1	2	2	-1	-1	2	0	0
39	0	2	1	-1	4	1	0	0	0	0	0	0	4	2	0	0	34	android	1	199	140.3	199	199	140.3	3	1	199	140.3	199	199	140.3	1	199	140.3	199	199	140.3	3	0	0	3	3	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	0	0	0	590	0	0	0	1	0	0	1	1	1	1	0	0	1	1	1	1	0	0	1	0	-1	-1	0	0.681400463	-1	-1	0.681400463	-1	-1	2	-1	-1	-1	-1	2.681400463	-1	-1	2.681400463	-1	-1	1	1	-1	-1	1	0	0
40	2	1	1	24	638	1	0	5	5	5	0	1	150	1	115	0	-1	iphone	13	6860	6272.95	528	1624	1496.05	615	1	296	273.4	296	296	273.4	3	719	675.8	240	306	285.4	2	0	0	2	8	0	0	8	0	0	0	0	0	0	0	0	0	0	0	2102.3	6186.25	238	1	1	0	1203	0	0	0	1	0	0	0	0	0	0	0	0	9	1	24	2	1	0	0	0	-1	159.849537	0	112.849537	-1	-1	112.849537	-1	-1	-1	-1	-1	-1	-1	1.849537037	-1	-1	1.849537037	-1	-1	1	1	-1	-1	1	0	0
41	3	1	1	-1	1229	0	0	5	5	5	0	0	350	1	0	1	31	pc	41	15090	13073.02	368	2082	1452	1229	4	3911	3111	978	2082	1452	7	4647	3799.72	664	2082	1452	4	0	0	4	12	1	0	12	0	0	0	0	0	0	0	0	0	0	0	3550.1	8415.3	-1	0	0	1	0	0	0	0	2	0	0	0	0	2	2	0	0	10	1	43	4	0	0	0	0	25.75847222	270.7584722	0	0.758472222	117.7584722	-1	0.758472222	-1	-1	3	-1	-1	-1	-1	0	52.75847222	-1	0	-1	-1	4	4	-1	-1	4	1	3
42	2	1	1	24	744	1	0	5	5	5	0	1	283	1	15	0	31	android	8	3986	3400.29	498	857	817.24	700	1	606	444.96	606	606	444.96	1	606	444.96	606	606	444.96	1	0	0	1	4	0	0	4	0	0	0	0	0	0	0	0	0	0	0	1244.92	2955.33	353	1	1	0	1984	0	0	0	1	0	0	0	0	1	1	0	0	5	1	13	2	0	0	0	0	171.9999421	282.9999421	0	0	-1	-1	0	-1	-1	2	-1	-1	-1	-1	0	171.9999421	-1	0	-1	-1	2	2	-1	-1	2	0	0
43	0	1	1	-1	1	1	0	0	0	0	0	0	1	1	0	3	-1	android	1	399	299.2	399	399	299.2	1	1	399	299.2	399	399	299.2	1	399	299.2	399	399	299.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	0	0	0	590	0	0	0	1	0	0	0	0	1	1	0	0	1	1	1	1	0	0	0	0	-1	-1	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	-1	0	-1	-1	1	1	-1	-1	1	0	0
44	1	1	1	17	286	1	0	0	0	0	1	1	167	1	25	0	-1	iphone	8	2172	1868.3	272	565	465	1816	3	708	484.3	236	517	310.7	4	1011	787.3	253	517	310.7	6	0	0	6	21	0	0	21	0	0	0	0	0	0	0	0	0	0	0	825	1113	352	1	1	0	561	0	0	0	3	0	0	4	6	2	2	0	0	6	1	13	3	0	0	0	0	-1	161.9209028	0	1.920902778	-1	-1	1.920902778	-1	-1	2	-1	-1	-1	-1	1.920902778	-1	-1	1.920902778	-1	-1	3	3	-1	-1	3	0	0
45	2	2	1	-1	2082	1	0	5	5	5	0	0	146	2	0	0	34	pc	24	14420	13103.41	601	1445	1317.2	2082	2	1506	1381.6	753	1317	1192.6	2	1506	1381.6	753	1317	1192.6	5	0	0	5	7	0	0	7	0	0	0	0	0	0	0	0	0	0	0	1809.44	6360.46	-1	0	0	1	349	0	0	0	1	0	0	0	0	0	0	0	0	7	1	46	2	1	0	0	0.613993056	-1	315.6139931	0.613993056	111.6139931	-1	-1	111.6139931	-1	-1	-1	-1	-1	-1	-1	2.613993056	-1	-1	2.613993056	-1	-1	1	1	-1	-1	1	1	30
46	2	1	1	25	1024	1	0	5	5	9	0	1	302	1	106	1	32	pc	29	12257	9134.7	423	1542	1212	1014	2	739	512	370	590	363	7	2205	1738.5	315	699	489	6	0	0	6	23	0	0	23	0	0	0	0	0	0	0	0	0	0	0	4110.8	6626.76	35	0	0	0	-1904	0	0	0	2	0	0	0	0	1	1	0	0	10	1	36	3	1	0	1	0	-1	266.6409028	0	14.64090278	-1	-1	14.64090278	-1	-1	-1	-1	-1	-1	-1	0.640902778	-1	-1	0.640902778	-1	-1	4	4	-1	-1	4	0	0
47	1	1	1	14	676	1	0	5	5	5	0	1	154	1	0	0	34	pc	15	4041	3901.6	269	590	490	653	1	590	472	590	590	472	4	1609	1501	402	590	490	3	0	0	3	12	0	0	12	0	0	0	0	0	0	0	0	0	0	0	702.32	2170.6	151	1	0	0	-618	0	0	0	1	0	0	0	1	0	0	0	0	5	1	8	1	0	0	1	0	231.9688194	70.96881944	0	0	-1	70.96881944	0	-1	-1	3	-1	-1	-1	-1	0.968819444	-1	85.96881944	0.968819444	-1	-1	2	2	-1	-1	2	0	0
48	1	2	1	43	452	0	0	5	5	5	0	1	69	2	0	0	-1	iphone	9	2435	2052.72	271	518	376	450	1	298	218.6	298	298	218.6	1	298	218.6	298	298	218.6	2	0	0	2	3	0	0	3	0	0	0	0	0	0	0	0	0	0	0	1085.55	1733.55	133	1	1	0	517	0	0	0	1	0	0	0	0	0	0	0	0	3	1	9	1	0	0	1	0.507615741	-1	230.5076157	0.507615741	137.5076157	-1	-1	137.5076157	-1	-1	-1	-1	-1	-1	-1	1.507615741	-1	-1	1.507615741	-1	-1	1	1	-1	-1	1	0	0
49	3	1	1	-1	1142	1	0	0	0	0	0	0	163	1	0	0	31	pc	18	8173	7950.64	454	1099	999	266	1	667	667	667	667	667	4	1352	1346.12	338	667	667	5	0	0	5	12	0	0	12	0	0	0	0	0	0	0	0	0	0	0	5863.6	5863.6	-1	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	4	1	17	1	0	0	1	0	-1	266.9262963	0	43.9262963	-1	-1	43.9262963	-1	-1	-1	-1	-1	-1	-1	0	-1	-1	0	-1	-1	4	4	-1	-1	4	0	0
50	0	1	1	-1	1937	1	0	5	5	3	0	0	357	1	0	0	64	pc	8	2730	2601.2	341	691	681	1714	1	109	97.2	109	109	97.2	2	429	347.2	215	320	250	2	0	0	2	7	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	2254	-1	0	0	1	236	0	0	0	1	0	0	0	2	0	0	0	0	6	2	8	2	0	0	0	0	49.79851852	-1	0	0.798518519	49.79851852	-1	0.798518519	-1	-1	2	-1	-1	-1	-1	0.798518519	49.79851852	-1	0.798518519	-1	-1	1	1	-1	-1	1	0	0
51	1	1	1	-1	2181	1	0	5	5	4	0	0	13	1	0	0	33	pc	19	9001	7739.6	474	925	699	2178	2	1061	981	531	790	695	3	1560	1400.05	520	790	695	4	0	0	4	15	0	0	15	0	0	0	0	0	0	0	0	0	0	0	690	5786	-1	0	0	1	-550	0	0	0	1	0	0	0	0	1	1	0	0	7	1	23	3	0	1	0	0	120.5931944	-1	0	80.59319444	-1	-1	80.59319444	-1	-1	-1	-1	-1	-1	-1	1.593194444	120.5931944	-1	1.593194444	-1	-1	1	1	-1	-1	1	0	0
