4889,1
8481,0
1534,0
2990,1
2358,0
9186,0
9551,1
7127,1
8089,1
4801,0
8397,1
1714,1
3304,0
6540,0
1037,0
3524,1
3568,0
1732,1
7046,0
3594,1
549,0
4654,1
763,0
1272,1
1374,1
6479,1
7183,1
9219,0
9122,0
8788,1
9368,1
6379,1
6725,1
3904,0
9656,1
9209,1
7923,0
426,1
8954,0
1380,0
7540,0
8430,0
8716,1
3148,0
4783,1
2852,0
6647,1
1092,0
1155,0
2440,0
5262,0
6178,1
7452,1
6664,1
1676,0
3838,0
3951,0
8412,0
8564,0
1120,0
5280,0
9644,0
2904,0
9858,1
8287,1
2297,0
2895,0
7457,1
5030,1
8260,1
1978,0
4737,0
593,0
4343,0
9503,0
9760,0
5255,1
2436,0
3665,0
6702,0
4048,0
457,1
2527,1
6396,1
190,0
7627,1
9395,1
7412,0
2271,0
3496,1
5651,1
5869,1
3081,0
6137,0
5382,1
9737,0
6450,0
7014,1
9547,0
6896,1
422,1
5059,1
7334,0
2210,0
875,1
7692,0
7971,1
3224,0
726,1
3780,0
5661,1
5141,0
315,1
3579,0
7044,0
7602,0
814,0
7664,1
3786,0
1595,0
5530,1
2521,1
2731,0
2822,0
4509,1
6835,1
9435,0
2424,0
6249,1
3031,1
1208,0
8238,0
6023,1
2335,0
1362,1
7461,1
5291,0
8336,0
7097,1
6117,0
842,0
9738,0
2178,1
720,1
2218,0
956,1
5924,1
1678,0
521,0
8562,1
4776,0
7469,0
986,0
4354,1
3687,1
8052,1
9454,0
1369,0
631,1
1344,1
7411,1
1575,1
2373,1
1177,0
8432,0
9101,1
4888,1
4611,1
6992,0
9340,0
7542,0
7211,0
8928,0
4264,0
3571,0
247,1
168,1
8093,1
391,0
7856,0
425,1
4380,0
8308,1
5480,0
5987,1
7996,0
6146,1
4033,1
9844,1
4691,0
1523,1
7792,0
8278,0
8186,0
9281,1
3187,1
4503,0
8884,1
6971,0
5802,1
5474,0
1891,0
8100,1
9849,0
2544,1
3501,0
8942,0
1933,1
1882,1
8772,1
5058,1
8742,1
6912,0
8387,1
1353,1
2898,0
6974,1
9329,1
2020,1
8254,0
3263,0
5549,0
3973,0
3660,1
4476,0
9420,0
1104,1
2105,1
3223,0
3030,1
453,1
6434,1
5940,1
2139,0
4832,0
7476,0
3622,0
3795,0
9918,0
7683,0
5832,0
9220,1
7791,1
6523,0
2766,0
3592,0
9002,1
9254,0
4256,1
9248,0
6980,0
9348,0
9403,0
9532,1
8369,0
2194,1
3061,1
4858,0
8136,1
7758,0
3372,1
908,0
5178,0
6816,0
4268,1
7207,1
9753,0
8152,0
2510,0
5999,1
2131,0
4645,1
3473,0
3794,0
6029,1
4689,0
7825,0
5664,1
2444,1
2684,1
2915,0
4067,0
4769,0
3724,0
7893,1
2608,0
3921,1
9387,1
5432,1
9393,1
7968,0
6887,0
9672,1
7339,1
3669,0
5439,0
7565,0
9903,0
6937,0
5181,0
5464,0
9845,0
3916,0
1597,0
7098,0
8500,0
3151,0
4091,1
2318,1
7408,1
8246,1
3620,0
1191,0
7074,1
4312,0
2686,0
3303,0
8045,0
4666,1
4869,1
7409,1
6585,1
2689,0
5222,1
8080,0
1783,0
4174,1
5558,0
855,0
4188,0
4903,1
6603,1
6044,1
3231,1
9781,1
7448,1
6118,0
6007,1
5943,1
4167,1
3142,1
4817,1
218,1
804,1
2355,1
5689,0
9124,1
1941,1
7906,1
4407,1
5887,0
567,1
4479,0
7229,0
5036,1
9690,0
3799,0
6438,0
3238,1
5371,1
731,1
6735,0
3043,1
7878,1
5876,1
1222,0
6009,0
9217,1
5348,0
5129,0
8244,1
1525,1
4679,0
4823,1
1121,1
496,0
8559,1
4920,0
1225,1
5875,0
3481,1
1308,0
6696,1
229,0
5807,1
8428,0
8751,0
6217,1
9573,0
6477,0
7134,1
6444,1
634,0
4940,0
8951,0
6164,1
4284,0
9658,1
7741,1
6014,1
1055,1
5404,1
2951,0
8939,0
5040,1
6700,1
7612,1
5536,0
5247,1
9969,1
9138,0
991,0
3383,0
5302,1
5017,0
4925,1
265,0
3529,1
2583,0
2032,1
6958,0
9417,1
8684,1
3942,1
1289,1
8658,1
1338,1
9754,0
5933,1
8752,0
6123,1
8156,1
4083,1
8999,0
2058,0
8407,1
781,0
9947,0
1585,0
3958,1
7577,1
3333,1
1804,1
4458,0
4846,1
728,1
1894,0
5150,1
9376,0
2108,1
6906,0
1319,0
5854,0
9667,1
4792,0
200,1
3376,0
579,0
9524,0
1931,0
3583,0
2338,0
5336,0
6399,0
7192,0
5463,1
3201,0
3848,1
9054,0
1232,0
1139,1
420,1
9485,1
7380,1
3166,1
4328,0
5622,0
852,1
4546,0
3685,1
9909,1
9302,0
6698,1
945,1
4212,0
2832,1
3292,1
7715,1
3870,0
7674,0
6456,0
5631,1
1859,0
4011,0
2117,0
9776,0
7623,0
9718,1
2023,0
6406,1
6150,1
3102,1
5519,1
9458,1
7397,1
9351,0
5397,0
8671,0
6743,1
881,1
2581,0
1976,1
512,0
2240,0
3696,0
3003,0
7744,1
9980,1
6353,0
1673,1
6267,0
7137,1
2739,1
8434,0
6340,1
4631,0
1423,1
2828,0
6886,0
1502,0
8183,0
1029,1
9478,0
2774,0
2889,1
4408,1
9077,1
459,0
8905,0
1594,1
6985,0
148,1
713,0
5023,1
7720,0
4429,0
884,1
6522,1
7679,0
6928,1
7877,1
522,1
8104,1
1587,0
2224,0
5811,1
5725,1
3852,0
742,1
2864,1
2048,0
8179,0
5727,0
8688,0
942,1
7610,0
2254,1
3821,1
8723,0
2362,1
9637,0
3639,0
9022,0
7373,0
8399,1
1124,0
9614,1
5356,0
1003,1
8088,0
8068,1
2288,1
4183,0
7804,0
6343,0
4872,0
7912,1
9523,0
4049,0
3352,0
9869,1
6091,1
3165,1
71,1
5065,1
3076,1
3023,0
8797,1
3341,1
8883,1
6755,0
9153,1
3071,1
7105,0
1970,0
5905,1
3239,1
5018,0
1047,0
1077,1
2482,0
7118,1
3931,1
2598,0
8672,1
3118,0
1555,0
3840,0
3315,1
3805,0
8551,1
1886,1
5760,1
7275,0
891,0
6808,0
365,1
376,0
2620,1
715,1
3875,0
6718,1
9765,0
4620,0
771,1
9076,0
2493,1
2754,0
9300,1
995,1
2161,1
3198,1
7136,1
6546,0
8615,0
2568,0
1253,0
76,0
1240,0
2110,0
5502,1
5323,0
2893,1
1581,1
5647,0
6132,1
6890,1
7593,0
8359,1
6909,1
122,0
8862,0
1834,0
128,0
5477,0
5072,1
8669,1
8035,1
6388,0
4491,1
421,0
17,0
7737,1
8612,1
2932,0
8761,1
2764,1
3752,1
2107,0
5715,0
1143,1
5306,1
2705,0
3056,1
3445,1
2066,0
8708,1
292,0
834,1
1392,1
6640,1
9203,1
5497,1
574,1
7148,0
8188,1
9769,1
5628,0
5572,1
2897,0
296,1
7730,0
8461,0
6604,0
8981,1
7379,1
9092,1
7338,0
6116,1
4086,1
3467,1
4118,1
9108,0
6821,1
3759,0
9130,0
2690,0
7317,1
4468,1
6671,1
7203,0
8805,1
8822,1
7941,0
9546,0
7638,0
645,0
4733,1
4286,0
6918,1
6624,1
7596,1
5506,0
6543,0
4107,1
9304,1
7889,1
4246,0
5663,0
907,0
4994,0
9570,0
4370,1
5054,1
2679,1
5929,0
8294,1
469,0
8726,0
4037,1
7847,1
9091,1
7129,1
3408,1
9746,1
6210,1
4886,1
2582,0
3184,1
9530,0
4885,0
1950,1
2474,0
7625,1
9965,0
1073,0
5045,0
3147,0
2372,1
1452,1
5080,1
1040,0
7589,0
1010,1
7217,0
284,0
5103,0
5489,1
2883,1
4764,1
9232,0
5100,1
6300,1
3535,1
1787,0
7574,0
7909,1
6449,0
6916,1
2721,1
9848,1
8587,0
7193,0
8949,1
6129,1
1424,1
61,1
1470,1
6159,0
329,0
3009,0
6847,1
2865,1
8281,0
4593,1
4606,0
4220,1
7464,0
9942,0
4229,0
3873,0
9188,1
978,0
8674,1
6471,0
517,1
2065,1
5773,0
4550,1
7392,1
1591,0
6950,1
2795,0
649,0
679,1
5301,0
8524,1
4020,1
2397,1
3122,1
8364,0
6501,0
585,1
5147,0
2042,0
8686,0
5671,0
820,1
3974,0
8472,1
1980,0
7500,1
4413,1
1416,0
3271,1
9426,1
2976,1
5126,1
3415,1
8270,1
8477,1
7242,0
801,0
5076,1
3370,1
5612,0
2209,1
1318,1
3618,1
577,0
6102,0
8542,1
8198,0
3511,1
1041,1
8575,0
1541,1
6188,0
2894,0
6318,0
6838,1
8218,0
4023,1
5190,0
2231,1
8266,1
332,0
6228,0
1638,0
925,0
498,1
4578,0
8510,1
8386,0
5043,0
4209,0
6088,1
1649,0
1660,1
1879,0
1062,1
7839,1
2027,0
3092,1
43,0
6258,0
630,1
6580,0
8384,1
3010,1
2611,1
7786,1
3322,0
2605,0
4812,1
7375,1
1083,1
8628,0
8111,1
9709,0
4346,1
1570,1
5022,0
3863,0
9427,1
2353,1
6592,0
3411,0
8462,0
3540,1
9251,0
233,1
4770,1
3413,1
5029,0
6259,0
6899,1
8232,0
1687,0
2941,1
4269,1
1422,1
5436,0
489,1
6317,0
4235,0
8965,0
9045,0
1026,0
36,0
8331,1
9836,0
4798,1
6272,1
8756,1
6287,0
9699,0
611,1
9428,0
6414,0
2562,1
8371,0
6049,0
2887,1
2995,0
2251,1
8896,1
618,1
9892,0
1194,1
7934,0
4376,1
5548,1
5795,0
7352,0
8382,1
9616,0
3853,0
4165,0
3798,1
8433,0
1346,1
7646,0
9954,1
4316,1
4094,0
5292,1
7425,0
7366,0
4990,1
9713,0
4658,1
8507,0
5049,0
1906,1
4203,0
6729,0
8861,1
9185,0
386,0
4531,0
1559,0
5433,0
2272,0
9571,1
5699,1
870,1
4058,1
6878,0
8274,1
2610,1
5913,0
8290,1
3626,1
7370,0
5271,0
9242,1
5510,1
5909,1
6675,1
7719,0
7048,1
4766,0
924,1
2266,1
8166,0
5972,1
1113,1
3777,0
6083,0
7850,1
1686,0
5866,1
4657,0
6216,0
8947,0
8441,0
1068,0
5015,1
5125,1
9575,0
2680,1
3640,0
6741,1
7066,1
767,0
5570,1
9863,1
9445,0
7263,1
6727,1
6234,1
9293,1
9834,0
267,0
217,0
1823,0
8533,0
6182,1
1792,1
8843,1
9418,0
1526,0
3172,0
7150,0
1569,0
4450,0
7702,1
8755,1
7973,1
3779,0
3686,1
3111,1
4706,0
2170,1
6345,1
236,1
5124,1
3462,0
336,1
4319,1
2818,0
9745,0
4273,1
6352,1
4778,1
6586,1
7519,1
3773,1
3154,0
1934,0
8398,1
1846,1
5790,1
1478,1
8610,1
7285,1
7,0
5026,0
4330,1
2707,0
2007,0
4757,1
1680,0
8031,1
4123,0
6189,1
4855,1
2902,1
7423,0
2863,1
2206,0
7444,1
4961,1
869,1
6790,1
8536,1
3193,0
4482,0
2896,1
7536,1
9187,0
2519,1
8201,0
4863,0
3784,0
3175,0
9439,1
3489,0
1824,0
3767,0
4436,1
2202,0
9800,1
8479,1
3892,0
183,1
8447,0
551,1
9889,1
147,1
369,0
4455,1
4428,0
1693,0
2987,0
8401,1
7728,1
1383,0
9653,1
3929,1
9063,0
6631,1
8736,0
7706,0
6882,1
2093,1
8488,1
807,0
1212,1
4066,1
3548,0
6949,0
8955,1
1864,1
6286,0
2448,1
3740,0
746,1
6900,1
1166,1
5226,0
355,1
8544,1
1837,1
940,1
2357,1
623,1
8878,1
58,1
9806,1
6141,1
3924,0
328,1
6567,1
8361,1
3350,0
6617,1
7348,1
506,0
1051,0
1007,1
8105,1
6334,1
2166,1
7225,1
207,1
1031,1
3572,1
6232,1
9363,1
5084,0
4986,1
5240,1
9749,1
1855,0
4466,1
8365,0
3468,0
1662,0
6328,0
3077,1
5595,1
6133,1
2924,0
3157,0
8459,0
7535,0
3617,0
5781,0
1740,1
7214,0
2229,1
9877,0
9155,0
2914,1
6541,0
3796,0
2792,1
9959,0
8673,0
8091,1
5277,0
2291,1
3425,0
8582,0
174,1
7754,1
3832,1
8030,1
7830,0
1186,0
1223,0
4607,1
4683,0
5953,0
8501,0
9029,1
879,0
7723,0
6110,0
9349,0
5052,1
981,1
8549,0
5516,0
7146,0
8809,0
5391,0
8780,0
7713,1
321,1
2505,1
8691,1
1550,1
1614,1
3828,0
6299,1
5952,0
6758,0
7666,0
7140,1
2599,0
4278,0
2125,1
4073,0
5087,0
1093,1
2734,1
3033,0
6374,1
9278,0
8971,1
646,0
4302,0
4099,0
7388,0
1075,1
4440,0
4163,0
2874,0
6250,1
6819,1
7778,0
5242,1
1066,0
4588,0
34,1
2732,1
7153,1
2340,1
8137,1
5737,1
8709,0
3284,0
381,1
5440,1
854,0
2917,0
4307,0
4292,0
2965,0
6730,1
8514,1
9327,0
9471,1
2137,0
5396,1
864,1
4709,0
5458,0
508,0
951,1
9477,1
4834,0
9554,1
2740,0
3754,0
4201,0
2585,1
7274,1
8109,1
8940,0
6779,0
8989,0
7595,1
6194,0
2647,1
8090,0
2714,0
4504,1
8085,1
9833,0
9661,1
7120,0
1704,1
6096,0
9456,1
9161,0
1282,1
1305,1
6919,1
3220,0
2064,1
8375,1
6923,0
3309,1
4367,0
5272,1
1260,0
1196,0
3982,1
7362,1
6408,0
4137,0
4984,1
3217,1
4015,0
6128,0
9507,1
9204,0
8731,1
5977,1
9743,1
6968,1
7109,1
5609,1
9167,0
6970,1
2033,0
5491,0
7546,1
1473,1
6921,0
39,1
8553,1
1612,0
189,1
8546,1
2559,1
9787,1
3697,1
1623,1
2417,1
7952,1
6068,1
1791,0
6475,0
9563,1
2800,1
3323,1
3438,1
4239,1
2405,0
9904,1
5906,1
9612,1
210,1
6212,1
2748,0
1741,1
1434,1
4335,0
4057,0
5229,0
2524,0
748,1
5669,0
6093,1
6285,0
7843,1
5296,1
4227,1
7021,1
6222,0
9364,1
4016,1
8242,0
9146,1
6139,1
6549,0
2685,0
1916,1
5844,0
2961,1
3967,1
4659,0
8635,1
5086,1
9922,0
2851,1
1728,1
6660,0
1252,1
9973,1
5373,0
2836,0
7794,1
1640,1
9935,0
4034,0
866,1
2606,0
226,0
8215,1
5982,1
1406,1
6717,0
5840,1
1426,0
4447,0
6680,1
249,0
5681,0
4189,0
9756,0
4390,0
1727,0
9840,0
2592,1
3897,0
9103,0
317,0
4924,1
1556,0
5604,1
1636,1
1505,0
4142,1
9600,0
4615,0
4185,1
9995,1
2729,1
2998,0
8912,1
2560,0
2728,1
7287,0
9972,0
5492,1
1288,1
7220,0
3935,0
3781,1
7035,1
8200,1
9579,1
8554,0
3141,0
2853,1
6628,1
1039,1
2265,0
2949,1
967,1
3085,0
9191,1
8504,0
384,1
9195,1
2654,0
9499,1
2222,0
9591,1
6169,0
4068,0
7573,1
9034,0
4668,1
4,0
2018,1
7997,1
569,0
7223,1
8413,1
8938,0
4758,1
1602,1
6124,0
9659,0
2344,1
3768,1
1462,1
9017,0
3573,0
7894,0
9544,0
9622,1
6464,0
9236,0
6453,1
6686,1
2615,1
7454,0
2657,0
9149,0
8495,1
3705,1
1290,0
7477,0
6818,1
6811,0
7460,0
5310,0
813,0
4956,1
9412,1
5878,0
8624,1
8762,0
7422,1
3578,1
3203,0
2455,0
9528,0
7935,1
3741,0
7185,0
8297,0
3749,1
8164,0
3403,0
1872,1
7562,1
6772,0
640,0
7049,0
5990,0
3188,1
6893,0
9136,0
8537,0
9269,1
2563,1
7206,1
8962,1
1881,0
3351,0
6984,0
2567,1
1907,1
368,0
1127,1
5526,1
6786,1
8961,0
5161,1
4003,1
6100,1
4025,1
9630,1
9736,0
8482,1
8803,0
7930,0
5960,0
5733,1
7863,0
2538,1
6307,0
3109,1
9462,1
2369,1
4836,0
2214,1
4951,0
712,0
1909,0
7527,0
1692,0
4672,0
3470,1
990,1
9791,0
1401,1
9277,1
9559,1
1774,0
9966,1
6872,1
1140,0
60,1
2280,0
8265,0
3718,0
1927,0
7053,0
5215,1
4583,0
8146,1
8834,1
3084,1
5938,0
9926,0
4101,1
1203,1
863,0
6969,0
7071,0
6521,0
1132,0
1461,1
765,0
3258,1
7487,1
3437,1
1752,0
3469,1
1836,0
6468,1
3020,1
9074,0
4906,1
677,1
5136,1
5053,1
7510,0
493,1
4701,1
7750,1
2129,0
3688,0
5989,0
4849,1
74,0
8578,1
5177,1
2788,0
8812,1
4899,1
1578,0
9346,1
6209,1
8205,1
6649,0
7144,0
8067,0
7783,0
2661,1
6936,0
1327,1
1821,1
1147,0
4074,0
7064,0
9448,1
7037,1
9522,1
6619,1
9810,1
1545,1
9832,0
1807,1
701,1
2882,1
8970,1
9982,0
8360,1
6880,0
7420,1
1798,0
360,1
2187,0
5641,1
1796,1
4453,1
5855,0
3369,1
8625,0
5237,1
6537,0
251,0
9121,0
988,0
7488,0
73,1
8503,1
6472,0
9250,1
5776,0
6085,1
2715,1
5777,1
4999,1
5232,0
9385,0
7954,0
7318,1
2287,1
6955,1
5984,1
1870,0
6127,0
2441,1
5675,0
8171,1
481,0
6571,1
5196,1
319,0
3893,1
7626,0
8734,1
5732,1
2250,1
3177,1
7734,0
4355,0
3446,1
7655,1
3359,0
5731,0
378,0
3977,0
3123,1
1316,1
6826,0
2410,1
3593,0
1893,1
9309,1
54,0
2717,0
6792,1
2309,0
2354,0
3715,0
129,1
7920,1
9876,0
1276,1
4610,1
4080,0
3041,1
7436,0
8079,0
6907,1
3270,0
3285,0
4375,0
8733,1
7419,0
4318,1
4719,0
845,0
1691,1
8279,0
2823,1
648,1
1630,1
6034,0
920,1
3212,1
954,1
7007,0
6626,1
2838,1
4646,0
7189,1
130,0
8402,1
7465,0
59,1
7979,0
8134,0
4558,1
4968,1
6590,1
5002,0
1510,0
7055,0
8169,0
5338,1
621,1
8694,1
1833,0
1979,1
9978,0
7421,1
1968,1
4199,1
9016,1
5034,0
2825,1
5819,1
7330,0
95,1
6763,0
9933,0
1548,0
7780,0
9157,0
1535,0
5969,0
8283,1
6789,0
7648,1
4939,0
3552,0
7260,0
1753,1
8990,1
1644,0
3474,1
9313,0
835,1
8211,0
3087,1
5560,0
5550,1
3874,1
2735,1
4964,1
6125,0
4248,0
963,0
843,0
8276,0
6701,1
178,0
9703,1
2484,1
9633,1
7682,0
3500,0
6459,0
9850,0
438,1
1663,0
5235,1
4594,0
1501,1
8499,1
6048,1
2546,1
5332,0
6536,0
5132,1
8850,0
7601,0
9855,0
4635,1
2963,0
9962,1
1883,0
2302,1
3800,1
1082,1
2920,1
4587,0
1695,0
5962,0
2609,0
5676,0
3134,0
4315,0
9068,0
3410,0
7101,1
8909,0
8271,0
2182,1
5445,0
8135,1
1871,0
9449,0
9299,1
3038,0
6531,0
6965,1
4132,0
6588,0
3570,0
277,1
3682,1
1097,0
5158,0
4603,1
3098,0
3064,0
5282,0
9223,1
830,1
673,1
2439,1
6075,1
3526,0
2640,0
2759,1
8930,0
7727,0
9040,0
7329,1
1063,1
5667,1
4387,0
3563,0
6022,0
8599,0
7575,1
9983,1
7811,0
6198,1
8400,0
9859,0
9070,1
5769,1
3623,0
8356,0
2121,1
7986,0
8013,1
310,1
4384,1
2082,0
9494,1
7032,0
974,1
6433,1
5965,1
9993,1
415,1
2114,1
9533,1
7473,0
6279,1
8763,0
1659,0
5559,1
5173,1
8453,1
8555,0
4722,0
4790,0
5315,0
6220,1
6349,1
3792,0
8880,0
8168,0
9479,0
3613,1
3298,0
4971,0
5191,0
8509,0
6064,0
2537,1
3101,1
620,1
602,0
4474,0
1277,1
3049,1
827,1
1637,0
4104,1
3854,1
2916,1
6769,0
9133,1
8210,0
7072,0
4250,0
6864,0
5110,1
2906,1
2553,1
5763,0
2012,0
2019,0
5939,1
9751,0
2790,1
5353,0
7341,1
3374,0
8005,1
5947,0
8695,1
5542,0
5608,1
8036,0
5263,0
1435,1
1849,0
303,1
1291,0
2443,1
9366,1
8422,1
8568,0
4830,1
2773,1
4406,1
8117,1
2687,0
3479,0
6645,0
7514,1
938,1
8225,1
1333,1
756,1
9802,0
3444,0
3167,0
3361,0
5932,1
3824,1
1742,0
4532,1
2228,0
6708,1
6724,0
7332,1
363,0
5089,0
4756,1
4944,0
8863,1
9936,0
821,0
149,1
1466,1
7485,0
6734,0
3337,1
7551,1
4544,1
1126,0
113,0
542,0
8919,0
939,1
7759,1
6041,0
8015,1
228,0
67,0
2476,1
13,1
7669,1
4297,1
1011,1
9704,0
8808,0
5253,0
8114,1
8264,1
182,0
5005,1
6712,1
2084,0
100,1
9081,0
3054,1
7774,1
435,1
2646,0
1657,0
4097,0
2014,1
7523,0
3424,0
5882,0
4311,1
6333,1
996,1
345,0
6988,0
8907,1
9492,0
8513,0
9605,1
6643,1
163,0
279,1
9482,1
3605,0
8992,1
905,1
8640,0
8707,1
5590,0
6248,0
6638,0
4695,1
2802,0
19,1
5352,1
6283,1
3127,1
5719,0
3182,1
1373,0
8855,0
2035,1
5288,1
9371,1
9268,1
9176,1
2169,0
5051,1
4019,0
5755,1
3990,0
2151,0
344,0
9166,0
3062,1
3477,0
3347,0
4198,1
3229,0
632,1
5879,0
3019,1
5708,0
8082,1
8044,1
237,0
9430,1
4711,0
4563,0
8335,0
1844,1
4703,1
5146,0
561,1
9468,0
6915,0
6526,1
6310,1
805,1
2769,0
4648,1
1273,1
1530,0
5705,0
8891,0
8698,1
8177,1
2454,0
6669,0
4973,0
9134,1
9750,0
9113,1
282,1
8821,1
2276,0
8558,1
2422,1
9383,1
263,0
4225,1
774,0
3145,1
4540,1
1635,0
1159,0
2711,0
3709,0
6503,1
6576,0
5068,0
4300,1
8958,1
6395,1
4513,1
7316,1
5835,0
358,0
203,1
676,0
793,1
222,1
241,0
6323,1
8160,0
9775,0
8659,1
8071,1
377,0
7724,0
4721,0
8182,0
7236,0
9341,1
6163,1
580,1
107,1
897,0
2645,1
4472,0
3016,0
6240,0
8007,1
5344,0
9159,1
7564,1
4004,0
8701,0
5062,1
4506,1
3876,0
1625,1
9975,1
3287,1
9272,1
9475,0
1091,0
4786,0
1285,1
3189,0
3525,1
980,1
6238,1
9930,1
1002,0
6868,1
595,0
3858,1
5162,0
601,0
2928,1
5422,0
3273,0
1304,1
2160,0
7890,1
7326,0
5613,0
6348,0
6861,0
5055,0
5466,0
5538,0
9510,1
3371,1
3564,0
7579,0
8471,1
7919,1
7883,0
7281,0
3427,1
8781,1
9067,0
5660,1
591,1
7121,0
8619,0
8489,0
3706,0
6515,0
2435,0
5679,0
8819,0
478,1
1839,0
4945,0
4320,1
1394,1
6261,1
6995,1
5701,1
7820,0
3105,1
5077,0
5873,0
359,1
682,1
5556,0
5968,0
5920,0
2031,0
7166,0
3144,0
9501,1
7084,1
417,0
387,1
2844,1
2147,0
5692,0
692,0
8288,0
2500,0
5634,0
9041,0
8804,1
2716,0
932,0
5838,0
7755,0
1175,1
3683,1
6589,0
744,1
5406,1
3399,0
2607,1
1747,1
15,1
2099,0
7426,1
6513,1
3093,1
1183,0
8425,0
5903,0
3242,0
8466,1
3596,0
9502,1
9410,0
8712,0
2130,1
2164,0
4547,0
3614,0
8480,1
1128,1
3027,0
8682,1
6375,1
1642,0
6651,0
7905,1
5105,0
4334,0
8987,1
6892,1
9172,1
2514,1
6687,0
7418,0
3291,1
157,1
5,0
9604,0
8374,1
6054,1
8916,0
8087,0
8793,0
352,1
6641,1
7983,1
2709,0
4831,0
7939,1
3847,1
7632,1
4005,1
180,1
6991,0
7067,0
8123,1
8314,0
5872,0
738,0
7643,1
8317,1
3733,1
3945,1
9308,1
1348,1
5499,0
8818,0
3017,1
9669,1
2508,0
8778,0
5843,0
9890,1
1770,0
6485,0
598,1
9882,1
6235,0
3460,0
9552,1
7111,0
1603,1
5168,1
778,0
9671,0
2128,0
7291,0
5144,0
3120,0
5449,0
5796,1
1463,0
1079,1
5573,0
1090,0
9086,0
3996,1
1230,1
7903,0
7216,1
7995,1
5547,0
8823,1
1962,1
3121,1
6679,1
4027,1
7088,1
2649,0
1784,0
97,0
4946,1
7898,1
1954,1
872,1
2666,1
757,1
6454,1
5314,1
5528,0
96,0
5657,0
2337,1
6577,0
5264,1
505,1
3807,0
4992,0
6994,1
9140,0
2156,1
6746,1
8679,0
2841,1
2292,0
9956,1
3208,0
9181,1
6959,0
9967,0
2046,1
5456,1
5735,0
657,1
9061,1
1786,1
3591,0
709,0
9227,0
1255,0
8464,1
7040,1
721,0
4804,1
1957,1
9568,0
6597,1
8646,0
7086,0
7761,1
4561,0
5038,1
1900,0
8842,1
5278,1
3252,1
6383,1
6303,1
4661,1
3818,1
9433,0
3028,0
8203,1
4967,0
4417,0
1769,0
6301,0
3877,1
4477,1
5032,1
6945,1
1094,0
114,0
4727,0
2671,0
9258,0
5601,1
8275,0
8300,1
7034,0
3032,1
9651,0
7387,1
7428,0
1527,0
1410,1
4237,1
6866,1
7738,1
8653,1
3675,1
1759,0
5948,1
1738,1
2808,1
1765,0
4222,1
8351,0
8664,0
3842,1
4904,0
304,1
298,0
6136,1
2597,0
289,1
4796,1
115,0
8161,0
1334,0
3074,1
6894,1
9816,0
7982,0
4958,0
9333,0
3380,0
1323,1
1702,0
33,0
3691,1
7726,1
2682,1
8443,1
5165,1
1045,0
6728,1
9472,1
8051,1
900,1
393,1
4242,1
394,0
8702,0
7154,1
5468,1
7335,0
9384,1
1750,1
8403,1
3763,0
5024,0
9001,0
4496,1
3841,1
9312,0
1667,0
8485,1
4438,1
1848,0
1030,1
4676,1
6881,1
6175,0
910,1
5831,1
1554,0
2274,0
3643,1
4511,1
7081,0
3965,0
704,0
1582,0
